lag_sweep	g1
2315	1.20899371E+02
2320	1.20799241E+02
2325	1.21162565E+02
2330	1.21061914E+02
2335	1.21230893E+02
2340	1.21193272E+02
2345	1.21531101E+02
2350	1.21469130E+02
2355	1.21586242E+02
2360	1.21581060E+02
2365	1.21807619E+02
2370	1.21717820E+02
2375	1.21926243E+02
2380	1.21901738E+02
2385	1.22128316E+02
2390	1.22065516E+02
2395	1.22363753E+02
2400	1.22351231E+02
2405	1.22574912E+02
2410	1.22452755E+02
2415	1.22561377E+02
2420	1.22518240E+02
2425	1.22657177E+02
2430	1.22706026E+02
2435	1.23021634E+02
2440	1.22885034E+02
2445	1.23069715E+02
2450	1.23047167E+02
2455	1.23203388E+02
2460	1.23156746E+02
2465	1.23246792E+02
2470	1.23312634E+02
2475	1.23393975E+02
2480	1.23420371E+02
2485	1.23490484E+02
2490	1.23618274E+02
2495	1.23652118E+02
2500	1.23736961E+02
2505	1.23807959E+02
2510	1.23924511E+02
2515	1.24046477E+02
2520	1.24105990E+02
2525	1.24142816E+02
2530	1.24179686E+02
2535	1.24318479E+02
2540	1.24344047E+02
2545	1.24581419E+02
2550	1.24587436E+02
2555	1.24797904E+02
2560	1.24790361E+02
2565	1.24974337E+02
2570	1.25081830E+02
2575	1.25102622E+02
2580	1.25228983E+02
2585	1.25350774E+02
2590	1.25310428E+02
2595	1.25496840E+02
2600	1.25439443E+02
2605	1.25547942E+02
2610	1.25498413E+02
2615	1.25750188E+02
2620	1.25784071E+02
2625	1.25924459E+02
2630	1.26040528E+02
2635	1.26177983E+02
2640	1.26287966E+02
2645	1.26374084E+02
2650	1.26532235E+02
2655	1.26661756E+02
2660	1.26684970E+02
2665	1.26796658E+02
2670	1.26798008E+02
2675	1.26891196E+02
2680	1.26918272E+02
2685	1.27079071E+02
2690	1.27088983E+02
2695	1.27255580E+02
2700	1.27169733E+02
2705	1.27358426E+02
2710	1.27420403E+02
2715	1.27527250E+02
2720	1.27612006E+02
2725	1.27675545E+02
2730	1.27873772E+02
2735	1.27798030E+02
2740	1.27902538E+02
2745	1.27858321E+02
2750	1.28070059E+02
2755	1.27972050E+02
2760	1.28181236E+02
2765	1.28176821E+02
2770	1.28262242E+02
2775	1.28331332E+02
2780	1.28402466E+02
2785	1.28537219E+02
2790	1.28479210E+02
2795	1.28588360E+02
2800	1.28500769E+02
2805	1.28632847E+02
2810	1.28752839E+02
2815	1.28794682E+02
2820	1.28849418E+02
2825	1.29024549E+02
2830	1.28990991E+02
2835	1.29175742E+02
2840	1.29343713E+02
2845	1.29450578E+02
2850	1.29469453E+02
2855	1.29602765E+02
2860	1.29639950E+02
2865	1.29747400E+02
2870	1.29750601E+02
2875	1.30038038E+02
2880	1.29927263E+02
2885	1.30266487E+02
2890	1.30116746E+02
2895	1.30387532E+02
2900	1.30416671E+02
2905	1.30599264E+02
2910	1.30706818E+02
2915	1.30683581E+02
2920	1.30798440E+02
2925	1.30888789E+02
2930	1.30955240E+02
2935	1.31042889E+02
2940	1.31177201E+02
2945	1.31092703E+02
2950	1.31243406E+02
2955	1.31294433E+02
2960	1.31487061E+02
2965	1.31406567E+02
2970	1.31657752E+02
2975	1.31707950E+02
2980	1.31960420E+02
2985	1.31981388E+02
2990	1.32216073E+02
2995	1.32152538E+02
3000	1.32349282E+02
3005	1.32296038E+02
3010	1.32614749E+02
3015	1.32606940E+02
3020	1.32880806E+02
3025	1.32787593E+02
3030	1.33037957E+02
3035	1.33057910E+02
3040	1.33196940E+02
3045	1.33088592E+02
3050	1.33398163E+02
3055	1.33301691E+02
3060	1.33586929E+02
3065	1.33586607E+02
3070	1.33722409E+02
3075	1.33788634E+02
3080	1.34008567E+02
3085	1.34147389E+02
3090	1.34221491E+02
3095	1.34325892E+02
3100	1.34502903E+02
3105	1.34635100E+02
3110	1.34781791E+02
3115	1.34746597E+02
3120	1.34893524E+02
3125	1.35062776E+02
3130	1.35179823E+02
3135	1.35265811E+02
3140	1.35406888E+02
3145	1.35317284E+02
3150	1.35458938E+02
3155	1.35536753E+02
3160	1.35740578E+02
3165	1.35641635E+02
3170	1.35864711E+02
3175	1.35854691E+02
3180	1.36213812E+02
3185	1.36222670E+02
3190	1.36578226E+02
3195	1.36636333E+02
3200	1.36799746E+02
3205	1.36773235E+02
3210	1.37021543E+02
3215	1.36963622E+02
3220	1.37169171E+02
3225	1.37159246E+02
3230	1.37366798E+02
3235	1.37392838E+02
3240	1.37591680E+02
3245	1.37535741E+02
3250	1.37791517E+02
3255	1.37701069E+02
3260	1.37930081E+02
3265	1.37931560E+02
3270	1.38058051E+02
3275	1.38121430E+02
3280	1.38241044E+02
3285	1.38316634E+02
3290	1.38613528E+02
3295	1.38715850E+02
3300	1.38879507E+02
3305	1.39108859E+02
3310	1.39172251E+02
3315	1.39387698E+02
3320	1.39592506E+02
3325	1.39742534E+02
3330	1.39723086E+02
3335	1.39809771E+02
3340	1.40003592E+02
3345	1.40129263E+02
3350	1.40328339E+02
3355	1.40293533E+02
3360	1.40369940E+02
3365	1.40468200E+02
3370	1.40624005E+02
3375	1.40611251E+02
3380	1.40781488E+02
3385	1.40773177E+02
3390	1.41100746E+02
3395	1.41024733E+02
3400	1.41145396E+02
3405	1.41083186E+02
3410	1.41314527E+02
3415	1.41244581E+02
3420	1.41622679E+02
3425	1.41512370E+02
3430	1.41808310E+02
3435	1.41928158E+02
3440	1.42050963E+02
3445	1.41980665E+02
3450	1.42158837E+02
3455	1.42090441E+02
3460	1.42411779E+02
3465	1.42262312E+02
3470	1.42709084E+02
3475	1.42452906E+02
3480	1.42708116E+02
3485	1.42448128E+02
3490	1.42730896E+02
3495	1.42698842E+02
3500	1.42785527E+02
3505	1.42582064E+02
3510	1.42964491E+02
3515	1.42839780E+02
3520	1.43164657E+02
3525	1.43026318E+02
3530	1.43387282E+02
3535	1.43320811E+02
3540	1.43512797E+02
3545	1.43286994E+02
3550	1.43702885E+02
3555	1.43517901E+02
3560	1.43958707E+02
3565	1.43669969E+02
3570	1.44041513E+02
3575	1.43944550E+02
3580	1.44183830E+02
3585	1.44101771E+02
3590	1.44255908E+02
3595	1.44190147E+02
3600	1.44411560E+02
3605	1.44166566E+02
3610	1.44355904E+02
3615	1.44220249E+02
3620	1.44500997E+02
3625	1.44293470E+02
3630	1.44476726E+02
3635	1.44419338E+02
3640	1.44712631E+02
3645	1.44585226E+02
3650	1.44707381E+02
3655	1.44775865E+02
3660	1.44870401E+02
3665	1.44848096E+02
3670	1.44953693E+02
3675	1.44932676E+02
3680	1.45076468E+02
3685	1.45073460E+02
3690	1.45218674E+02
3695	1.45326836E+02
3700	1.45544479E+02
3705	1.45564426E+02
3710	1.45742103E+02
3715	1.45699664E+02
3720	1.45946173E+02
3725	1.45803601E+02
3730	1.45946767E+02
3735	1.46004351E+02
3740	1.46218426E+02
3745	1.46084178E+02
3750	1.46304310E+02
3755	1.46153023E+02
3760	1.46424170E+02
3765	1.46210139E+02
3770	1.46444006E+02
3775	1.46193164E+02
3780	1.46501541E+02
3785	1.46379628E+02
3790	1.46627418E+02
3795	1.46571308E+02
3800	1.46740486E+02
3805	1.46558904E+02
3810	1.46811286E+02
3815	1.46898893E+02
3820	1.47073084E+02
3825	1.47057229E+02
3830	1.47184053E+02
3835	1.47150255E+02
3840	1.47234308E+02
3845	1.47276291E+02
3850	1.47418187E+02
3855	1.47176309E+02
3860	1.47430049E+02
3865	1.47485688E+02
3870	1.47606653E+02
3875	1.47702645E+02
3880	1.47777343E+02
3885	1.47974733E+02
3890	1.47980641E+02
3895	1.48006950E+02
3900	1.48010792E+02
3905	1.48114230E+02
3910	1.48208914E+02
3915	1.48206569E+02
3920	1.48341644E+02
3925	1.48227473E+02
3930	1.48413013E+02
3935	1.48339327E+02
3940	1.48478112E+02
3945	1.48524883E+02
3950	1.48604849E+02
3955	1.48747905E+02
3960	1.48876238E+02
3965	1.48991457E+02
3970	1.48975636E+02
3975	1.49076889E+02
3980	1.48943768E+02
3985	1.49172031E+02
3990	1.49173978E+02
3995	1.49230486E+02
4000	1.49259602E+02
4005	1.49419217E+02
4010	1.49484669E+02
4015	1.49785555E+02
4020	1.49811345E+02
4025	1.50065854E+02
4030	1.50023271E+02
4035	1.50270987E+02
4040	1.50207588E+02
4045	1.50492813E+02
4050	1.50283920E+02
4055	1.50645677E+02
4060	1.50585506E+02
4065	1.50766990E+02
4070	1.50954766E+02
4075	1.51173087E+02
4080	1.51090191E+02
4085	1.51343725E+02
4090	1.51395858E+02
4095	1.51457522E+02
4100	1.51608416E+02
4105	1.51656605E+02
4110	1.51724627E+02
4115	1.51716015E+02
4120	1.51782712E+02
4125	1.51973176E+02
4130	1.51952119E+02
4135	1.51996699E+02
4140	1.52044983E+02
4145	1.52260815E+02
4150	1.52217113E+02
4155	1.52322432E+02
4160	1.52335024E+02
4165	1.52373047E+02
4170	1.52420760E+02
4175	1.52504637E+02
4180	1.52628542E+02
4185	1.53022101E+02
4190	1.53060123E+02
4195	1.53268629E+02
4200	1.53306309E+02
4205	1.53463196E+02
4210	1.53476590E+02
4215	1.53588478E+02
4220	1.53795277E+02
4225	1.53943082E+02
4230	1.54083973E+02
4235	1.54248687E+02
4240	1.54418018E+02
4245	1.54554181E+02
4250	1.54741608E+02
4255	1.54896813E+02
4260	1.55015137E+02
4265	1.55029746E+02
4270	1.55161568E+02
4275	1.55224826E+02
4280	1.55436798E+02
4285	1.55480191E+02
4290	1.55535615E+02
4295	1.55603762E+02
4300	1.55819793E+02
4305	1.55743348E+02
4310	1.55887626E+02
4315	1.55988414E+02
4320	1.56204568E+02
4325	1.56150061E+02
4330	1.56337568E+02
4335	1.56243076E+02
4340	1.56599687E+02
4345	1.56559760E+02
4350	1.56792811E+02
4355	1.56682358E+02
4360	1.56799711E+02
4365	1.56859874E+02
4370	1.57002692E+02
4375	1.56846518E+02
4380	1.57069786E+02
4385	1.56949900E+02
4390	1.57255036E+02
4395	1.57052427E+02
4400	1.57303894E+02
4405	1.57225730E+02
4410	1.57641867E+02
4415	1.57462015E+02
4420	1.57711360E+02
4425	1.57658717E+02
4430	1.57839640E+02
4435	1.57753684E+02
4440	1.57895754E+02
4445	1.57732387E+02
4450	1.57864337E+02
4455	1.57783817E+02
4460	1.58020828E+02
4465	1.57809719E+02
4470	1.58288495E+02
4475	1.58107524E+02
4480	1.58500015E+02
4485	1.58399944E+02
4490	1.58677057E+02
4495	1.58489697E+02
4500	1.58733485E+02
4505	1.58561105E+02
4510	1.58846373E+02
4515	1.58973680E+02
4520	1.59233918E+02
4525	1.59218095E+02
4530	1.59582679E+02
4535	1.59456441E+02
4540	1.59921422E+02
4545	1.59923563E+02
4550	1.60069335E+02
4555	1.60009821E+02
4560	1.60167995E+02
4565	1.59995530E+02
4570	1.60362624E+02
4575	1.59965135E+02
4580	1.60253840E+02
4585	1.60157921E+02
4590	1.60484212E+02
4595	1.60248031E+02
4600	1.60543866E+02
4605	1.60156901E+02
4610	1.60610499E+02
4615	1.60289080E+02
4620	1.60751351E+02
4625	1.60408768E+02
4630	1.60728502E+02
4635	1.60240492E+02
4640	1.60612008E+02
4645	1.60156774E+02
4650	1.60508205E+02
4655	1.60159949E+02
4660	1.60465195E+02
4665	1.60020421E+02
4670	1.60361027E+02
4675	1.59995808E+02
4680	1.60447895E+02
4685	1.60198308E+02
4690	1.60623300E+02
4695	1.60287715E+02
4700	1.60852147E+02
4705	1.60485185E+02
4710	1.61027427E+02
4715	1.60534405E+02
4720	1.61045698E+02
4725	1.60702059E+02
4730	1.61120469E+02
4735	1.60796073E+02
4740	1.61299052E+02
4745	1.60951338E+02
4750	1.61229490E+02
4755	1.61009845E+02
4760	1.61362882E+02
4765	1.61089022E+02
4770	1.61442160E+02
4775	1.61416421E+02
4780	1.61594842E+02
4785	1.61493585E+02
4790	1.61683344E+02
4795	1.61754881E+02
4800	1.62010164E+02
4805	1.61892151E+02
4810	1.62027747E+02
4815	1.61820377E+02
4820	1.62121630E+02
4825	1.61702679E+02
4830	1.61919914E+02
4835	1.61697957E+02
4840	1.61964496E+02
4845	1.61621725E+02
4850	1.62204379E+02
4855	1.61786939E+02
4860	1.62385007E+02
4865	1.61991739E+02
4870	1.62586632E+02
4875	1.62236718E+02
4880	1.62727051E+02
4885	1.62310153E+02
4890	1.62715134E+02
4895	1.62707896E+02
4900	1.62953359E+02
4905	1.62670920E+02
4910	1.62971322E+02
4915	1.62637795E+02
4920	1.62993282E+02
4925	1.62684308E+02
4930	1.63085801E+02
4935	1.62869748E+02
4940	1.63188565E+02
4945	1.62840568E+02
4950	1.63201535E+02
4955	1.63121578E+02
4960	1.63433753E+02
4965	1.63201689E+02
4970	1.63480412E+02
4975	1.63124679E+02
4980	1.63428616E+02
4985	1.63076087E+02
4990	1.63456601E+02
4995	1.63293798E+02
5000	1.63523152E+02
5005	1.63213653E+02
5010	1.63662885E+02
5015	1.63449134E+02
5020	1.63853009E+02
5025	1.63556542E+02
5030	1.63830411E+02
5035	1.63460011E+02
5040	1.63775401E+02
5045	1.63684693E+02
5050	1.64062811E+02
5055	1.63952926E+02
5060	1.64054581E+02
5065	1.63809368E+02
5070	1.64246352E+02
5075	1.63968457E+02
5080	1.64313153E+02
5085	1.63894604E+02
5090	1.64127131E+02
5095	1.63725685E+02
5100	1.64000404E+02
5105	1.63800971E+02
5110	1.63762722E+02
5115	1.63545877E+02
5120	1.63964184E+02
5125	1.63770195E+02
5130	1.64190717E+02
5135	1.63911022E+02
5140	1.64260377E+02
5145	1.63849562E+02
5150	1.64241586E+02
5155	1.64052359E+02
5160	1.64381144E+02
5165	1.64058259E+02
5170	1.64368344E+02
5175	1.64205855E+02
5180	1.64555987E+02
5185	1.64333596E+02
5190	1.64575108E+02
5195	1.64590875E+02
5200	1.64820341E+02
5205	1.64539305E+02
5210	1.65229841E+02
5215	1.64702869E+02
5220	1.65364265E+02
5225	1.64806089E+02
5230	1.65347295E+02
5235	1.64500243E+02
5240	1.65484471E+02
5245	1.64683624E+02
5250	1.65496473E+02
5255	1.64603909E+02
5260	1.65331193E+02
5265	1.64548726E+02
5270	1.65314174E+02
5275	1.64868034E+02
5280	1.65356690E+02
5285	1.65071486E+02
5290	1.65478659E+02
5295	1.64938352E+02
5300	1.65163064E+02
5305	1.64752271E+02
5310	1.65346970E+02
5315	1.64793401E+02
5320	1.65224594E+02
5325	1.64790888E+02
5330	1.65415888E+02
5335	1.64879822E+02
5340	1.65703859E+02
5345	1.65068772E+02
5350	1.65950637E+02
5355	1.65224475E+02
5360	1.65932480E+02
5365	1.65277829E+02
5370	1.66012343E+02
5375	1.65472015E+02
5380	1.66307370E+02
5385	1.65755677E+02
5390	1.66352988E+02
5395	1.65946955E+02
5400	1.66436673E+02
5405	1.66034322E+02
5410	1.66621188E+02
5415	1.66154747E+02
5420	1.66965345E+02
5425	1.66401587E+02
5430	1.67029403E+02
5435	1.66642794E+02
5440	1.67140310E+02
5445	1.66906370E+02
5450	1.67542502E+02
5455	1.67379728E+02
5460	1.67789185E+02
5465	1.67357569E+02
5470	1.68161079E+02
5475	1.67509209E+02
5480	1.68323987E+02
5485	1.67778766E+02
5490	1.68571558E+02
5495	1.67752093E+02
5500	1.68645540E+02
5505	1.67862266E+02
5510	1.68770392E+02
5515	1.68378505E+02
5520	1.69392658E+02
5525	1.68571831E+02
5530	1.69419016E+02
5535	1.68784144E+02
5540	1.69789654E+02
5545	1.69134506E+02
5550	1.70109549E+02
5555	1.69645871E+02
5560	1.70716438E+02
5565	1.69884733E+02
5570	1.71209395E+02
5575	1.70579243E+02
5580	1.71738713E+02
5585	1.70943408E+02
5590	1.71979815E+02
5595	1.71200466E+02
5600	1.72494628E+02
5605	1.71704880E+02
5610	1.72589121E+02
5615	1.72024424E+02
5620	1.72831414E+02
5625	1.72447710E+02
5630	1.73572451E+02
5635	1.72875799E+02
5640	1.74071704E+02
5645	1.73585465E+02
5650	1.74432113E+02
5655	1.74239144E+02
5660	1.75332635E+02
5665	1.74698433E+02
5670	1.75617483E+02
5675	1.75118877E+02
5680	1.75909882E+02
5685	1.75034400E+02
5690	1.75929875E+02
5695	1.75227671E+02
5700	1.75993112E+02
5705	1.75436648E+02
5710	1.76265931E+02
5715	1.76043608E+02
5720	1.76399924E+02
5725	1.76592919E+02
5730	1.77411041E+02
5735	1.77543343E+02
5740	1.78529354E+02
5745	1.78556943E+02
5750	1.79072415E+02
5755	1.79024708E+02
5760	1.79693544E+02
5765	1.79345446E+02
5770	1.79969215E+02
5775	1.79386443E+02
5780	1.80086352E+02
5785	1.80313059E+02
5790	1.80848245E+02
5795	1.80851144E+02
5800	1.81377411E+02
5805	1.81319270E+02
5810	1.81544044E+02
5815	1.81835231E+02
5820	1.82055000E+02
5825	1.82210026E+02
5830	1.81982356E+02
5835	1.81882680E+02
5840	1.82033110E+02
5845	1.81910008E+02
5850	1.81970771E+02
5855	1.81510040E+02
5860	1.81666005E+02
5865	1.81378996E+02
5870	1.81672765E+02
5875	1.81530370E+02
5880	1.82244138E+02
5885	1.81919538E+02
5890	1.82138588E+02
5895	1.81602356E+02
5900	1.82267674E+02
5905	1.81838568E+02
