lag_sweep	g_R
5910	8.58274099E-01
5915	8.56933995E-01
5920	8.57991658E-01
5925	8.56567713E-01
5930	8.57820076E-01
5935	8.56242648E-01
5940	8.57185859E-01
5945	8.56048859E-01
5950	8.56809518E-01
5955	8.55698221E-01
5960	8.57172469E-01
5965	8.56094359E-01
5970	8.57397893E-01
5975	8.55992446E-01
5980	8.56977645E-01
5985	8.56031852E-01
5990	8.57609601E-01
5995	8.56814565E-01
6000	8.58342990E-01
6005	8.57199068E-01
6010	8.58919780E-01
6015	8.58020642E-01
6020	8.60141407E-01
6025	8.58941058E-01
6030	8.61397409E-01
6035	8.60056403E-01
6040	8.62255962E-01
6045	8.60808342E-01
6050	8.63011950E-01
6055	8.61816996E-01
6060	8.63583388E-01
6065	8.61758735E-01
6070	8.63420127E-01
6075	8.62087229E-01
6080	8.63396506E-01
6085	8.63151080E-01
6090	8.64409222E-01
6095	8.63905319E-01
6100	8.65537454E-01
6105	8.64610519E-01
6110	8.65531172E-01
6115	8.63560070E-01
6120	8.63906099E-01
6125	8.62620152E-01
6130	8.62653593E-01
6135	8.61378465E-01
6140	8.61662895E-01
6145	8.59974566E-01
6150	8.61286445E-01
6155	8.59734453E-01
6160	8.60694932E-01
6165	8.59603487E-01
6170	8.60306376E-01
6175	8.59401770E-01
6180	8.59746085E-01
6185	8.58426974E-01
6190	8.59512468E-01
6195	8.56378162E-01
6200	8.55895546E-01
6205	8.55320722E-01
6210	8.54417806E-01
6215	8.54632865E-01
6220	8.54641535E-01
6225	8.57906771E-01
6230	8.59623078E-01
6235	8.59658221E-01
6240	8.57169897E-01
6245	8.58546844E-01
