lag_sweep	g_CM
5910	2.91059982E+01
5915	2.90264910E+01
5920	2.90849807E+01
5925	2.90152238E+01
5930	2.90732654E+01
5935	2.90146466E+01
5940	2.90809324E+01
5945	2.90460508E+01
5950	2.90854208E+01
5955	2.90475683E+01
5960	2.91138817E+01
5965	2.90752615E+01
5970	2.91404243E+01
5975	2.90702418E+01
5980	2.91413434E+01
5985	2.90601473E+01
5990	2.91486586E+01
5995	2.90910422E+01
6000	2.91988402E+01
6005	2.91399644E+01
6010	2.92592504E+01
6015	2.92059838E+01
6020	2.93233932E+01
6025	2.92795034E+01
6030	2.94122475E+01
6035	2.93811671E+01
6040	2.94966052E+01
6045	2.94645322E+01
6050	2.95770706E+01
6055	2.95209805E+01
6060	2.96483542E+01
6065	2.96142604E+01
6070	2.97175458E+01
6075	2.96642403E+01
6080	2.97774191E+01
6085	2.97200678E+01
6090	2.98619438E+01
6095	2.98511380E+01
6100	2.99747812E+01
6105	2.99132971E+01
6110	3.00021587E+01
6115	2.99783301E+01
6120	3.01142342E+01
6125	3.00971019E+01
6130	3.02028232E+01
6135	3.02386644E+01
6140	3.03015707E+01
6145	3.02552812E+01
6150	3.03184593E+01
6155	3.02856195E+01
6160	3.03649208E+01
6165	3.03093222E+01
6170	3.03619725E+01
6175	3.02458100E+01
6180	3.03026088E+01
6185	3.02212103E+01
6190	3.03516635E+01
6195	3.04646906E+01
6200	3.04927943E+01
6205	3.05093930E+01
6210	3.04456325E+01
6215	3.04024260E+01
6220	3.03716517E+01
6225	3.04472690E+01
6230	3.06507851E+01
6235	3.07837469E+01
6240	3.05129560E+01
6245	3.06125674E+01
