lag_sweep	g_CM
5910	1.22432253E+02
5915	1.22741546E+02
5920	1.22755594E+02
5925	1.23044625E+02
5930	1.23061951E+02
5935	1.23286042E+02
5940	1.23301760E+02
5945	1.23596250E+02
5950	1.23627026E+02
5955	1.23928900E+02
5960	1.24007012E+02
5965	1.24306906E+02
5970	1.24375845E+02
5975	1.24701980E+02
5980	1.24819612E+02
5985	1.25122787E+02
5990	1.25218057E+02
5995	1.25563547E+02
6000	1.25704610E+02
6005	1.26017178E+02
6010	1.26144511E+02
6015	1.26396355E+02
6020	1.26541563E+02
6025	1.26762737E+02
6030	1.26835153E+02
6035	1.27018037E+02
6040	1.27056890E+02
6045	1.27186104E+02
6050	1.27220126E+02
6055	1.27371737E+02
6060	1.27422107E+02
6065	1.27726896E+02
6070	1.27767560E+02
6075	1.28019328E+02
6080	1.28042721E+02
6085	1.28335382E+02
6090	1.28488812E+02
6095	1.28812393E+02
6100	1.29014680E+02
6105	1.29473706E+02
6110	1.29679368E+02
6115	1.30045321E+02
6120	1.30167927E+02
6125	1.30575275E+02
6130	1.30630904E+02
6135	1.30890995E+02
6140	1.30933018E+02
6145	1.31287004E+02
6150	1.31161638E+02
6155	1.31327861E+02
6160	1.31224719E+02
6165	1.31408639E+02
6170	1.31252997E+02
6175	1.31247360E+02
6180	1.31163312E+02
6185	1.31159503E+02
6190	1.31098407E+02
6195	1.31077688E+02
6200	1.31086613E+02
6205	1.31130220E+02
6210	1.31266491E+02
6215	1.31598557E+02
6220	1.31892394E+02
6225	1.32205541E+02
6230	1.32110739E+02
6235	1.32030278E+02
6240	1.31549164E+02
6245	1.31849238E+02
