lag_sweep	g1
5510	4.00959737E+02
5515	4.00040343E+02
5520	4.01463968E+02
5525	4.00330529E+02
5530	4.01756635E+02
5535	4.00412480E+02
5540	4.01792397E+02
5545	4.01094779E+02
5550	4.02699788E+02
5555	4.01412262E+02
5560	4.02945378E+02
5565	4.01532092E+02
5570	4.02712831E+02
5575	4.01525409E+02
5580	4.02868646E+02
5585	4.01861018E+02
5590	4.02789719E+02
5595	4.01894684E+02
5600	4.02482431E+02
5605	4.01683488E+02
5610	4.02790771E+02
5615	4.01653384E+02
5620	4.02617626E+02
5625	4.01875814E+02
5630	4.02640312E+02
5635	4.01842480E+02
5640	4.02830683E+02
5645	4.01827662E+02
5650	4.02716872E+02
5655	4.01859554E+02
5660	4.03052278E+02
5665	4.02509610E+02
5670	4.03353093E+02
5675	4.02585071E+02
5680	4.03663239E+02
5685	4.03538139E+02
5690	4.04269893E+02
5695	4.03813661E+02
5700	4.04560904E+02
5705	4.03868283E+02
5710	4.04929831E+02
5715	4.04946751E+02
5720	4.06064585E+02
5725	4.05439492E+02
5730	4.06420681E+02
5735	4.05455501E+02
5740	4.07243348E+02
5745	4.06411324E+02
5750	4.08510321E+02
5755	4.07405296E+02
5760	4.09353970E+02
5765	4.07708322E+02
5770	4.09861783E+02
5775	4.08372070E+02
5780	4.10315028E+02
5785	4.08639113E+02
5790	4.11084901E+02
5795	4.09538099E+02
5800	4.11433999E+02
5805	4.10268004E+02
5810	4.11704250E+02
5815	4.11660008E+02
5820	4.13241851E+02
5825	4.13180687E+02
5830	4.14336163E+02
5835	4.14024816E+02
5840	4.15232240E+02
5845	4.15598812E+02
5850	4.15951843E+02
5855	4.15735177E+02
5860	4.16329327E+02
5865	4.15283319E+02
5870	4.15984930E+02
5875	4.15362396E+02
5880	4.16331905E+02
5885	4.15860873E+02
5890	4.16807856E+02
5895	4.16103519E+02
