lag_sweep	g_R
5910	7.81671142E-01
5915	7.79327400E-01
5920	7.81294911E-01
5925	7.79487118E-01
5930	7.81737694E-01
5935	7.79932342E-01
5940	7.82131131E-01
5945	7.80285716E-01
5950	7.82433313E-01
5955	7.80541850E-01
5960	7.82654969E-01
5965	7.80795435E-01
5970	7.83054265E-01
5975	7.81481618E-01
5980	7.83240949E-01
5985	7.81183877E-01
5990	7.82928348E-01
5995	7.82110506E-01
6000	7.83582936E-01
6005	7.82123107E-01
6010	7.83996035E-01
6015	7.82355990E-01
6020	7.84838550E-01
6025	7.83520418E-01
6030	7.86747869E-01
6035	7.86766905E-01
6040	7.89013186E-01
6045	7.88722431E-01
6050	7.91144970E-01
6055	7.90397702E-01
6060	7.92703654E-01
6065	7.92401234E-01
6070	7.94416418E-01
6075	7.92426790E-01
6080	7.93608106E-01
6085	7.92167098E-01
6090	7.93798433E-01
6095	7.91531256E-01
6100	7.92689683E-01
6105	7.89498897E-01
6110	7.90848785E-01
6115	7.87752861E-01
6120	7.89859901E-01
6125	7.88994173E-01
6130	7.91094579E-01
6135	7.88576908E-01
6140	7.90155862E-01
6145	7.87837985E-01
6150	7.90424971E-01
6155	7.88231933E-01
6160	7.91023264E-01
6165	7.88487572E-01
6170	7.89838098E-01
6175	7.88639815E-01
6180	7.87738361E-01
6185	7.86136265E-01
6190	7.86216124E-01
6195	7.85079560E-01
6200	7.84077198E-01
6205	7.83261565E-01
6210	7.81702862E-01
6215	7.78823458E-01
6220	7.75915763E-01
6225	7.73526763E-01
6230	7.74315059E-01
6235	7.74613370E-01
6240	7.67479514E-01
6245	7.67391102E-01
