lag_sweep	g1
5910	1.00934386E+02
5915	1.00694272E+02
5920	1.01248669E+02
5925	1.01080372E+02
5930	1.01420709E+02
5935	1.01032397E+02
5940	1.01434064E+02
5945	1.01126459E+02
5950	1.01591858E+02
5955	1.01323383E+02
5960	1.01568800E+02
5965	1.01262666E+02
5970	1.01731396E+02
5975	1.01609370E+02
5980	1.01880562E+02
5985	1.01892149E+02
5990	1.02214660E+02
5995	1.02155399E+02
6000	1.02307915E+02
6005	1.02166477E+02
6010	1.02782127E+02
6015	1.02670612E+02
6020	1.02916141E+02
6025	1.02636898E+02
6030	1.02680735E+02
6035	1.02816015E+02
6040	1.03010408E+02
6045	1.02803414E+02
6050	1.03194101E+02
6055	1.03284887E+02
6060	1.03317304E+02
6065	1.03266356E+02
6070	1.03279219E+02
6075	1.03653241E+02
6080	1.03727702E+02
6085	1.04343388E+02
6090	1.04673582E+02
6095	1.04770293E+02
6100	1.05045447E+02
6105	1.05124992E+02
6110	1.05883669E+02
6115	1.06372038E+02
6120	1.06694591E+02
6125	1.07407519E+02
6130	1.07760744E+02
6135	1.07654939E+02
6140	1.08124467E+02
6145	1.08484827E+02
6150	1.08552567E+02
6155	1.08665349E+02
6160	1.08559098E+02
6165	1.09346091E+02
6170	1.09263839E+02
6175	1.08996261E+02
6180	1.08779775E+02
6185	1.08275498E+02
6190	1.07942153E+02
6195	1.07172418E+02
6200	1.06723034E+02
6205	1.06462148E+02
6210	1.06411030E+02
6215	1.06481913E+02
6220	1.06084917E+02
6225	1.06142497E+02
6230	1.05405197E+02
6235	1.05357923E+02
6240	1.05287840E+02
6245	1.04445040E+02
