lag_sweep	g_R
5910	9.34422010E-01
5915	9.34195364E-01
5920	9.33862865E-01
5925	9.33439473E-01
5930	9.33447235E-01
5935	9.32993947E-01
5940	9.32985259E-01
5945	9.32334092E-01
5950	9.32446588E-01
5955	9.31959133E-01
5960	9.32099160E-01
5965	9.31858495E-01
5970	9.32144751E-01
5975	9.32045580E-01
5980	9.32006924E-01
5985	9.31994942E-01
5990	9.32297071E-01
5995	9.31905126E-01
6000	9.31843618E-01
6005	9.31408841E-01
6010	9.30916349E-01
6015	9.30443276E-01
6020	9.30135912E-01
6025	9.29413697E-01
6030	9.29605318E-01
6035	9.29243238E-01
6040	9.29405597E-01
6045	9.29245515E-01
6050	9.29364103E-01
6055	9.29483835E-01
6060	9.29769285E-01
6065	9.29051052E-01
6070	9.29211818E-01
6075	9.29193909E-01
6080	9.29514889E-01
6085	9.28940862E-01
6090	9.29597810E-01
6095	9.29857965E-01
6100	9.30434109E-01
6105	9.29774236E-01
6110	9.30537489E-01
6115	9.30578029E-01
6120	9.31304398E-01
6125	9.31024224E-01
6130	9.30960779E-01
6135	9.30665634E-01
6140	9.30890357E-01
6145	9.30194987E-01
6150	9.30561642E-01
6155	9.30414163E-01
6160	9.30542687E-01
6165	9.29697387E-01
6170	9.30093065E-01
6175	9.30435631E-01
6180	9.31542227E-01
6185	9.30956597E-01
6190	9.31880233E-01
6195	9.31490157E-01
6200	9.31669557E-01
6205	9.29977888E-01
6210	9.30994396E-01
6215	9.33470804E-01
6220	9.33648076E-01
6225	9.32170793E-01
6230	9.31630978E-01
6235	9.33044638E-01
6240	9.34067184E-01
6245	9.35246878E-01
