lag_sweep	g_CM
5910	9.42761878E+00
5915	9.40738894E+00
5920	9.42870254E+00
5925	9.41230629E+00
5930	9.43536004E+00
5935	9.41902971E+00
5940	9.44747712E+00
5945	9.43177115E+00
5950	9.45530270E+00
5955	9.43245091E+00
5960	9.46176442E+00
5965	9.43601713E+00
5970	9.45509244E+00
5975	9.43325724E+00
5980	9.46052551E+00
5985	9.44523984E+00
5990	9.47561806E+00
5995	9.44824576E+00
6000	9.47424593E+00
6005	9.45534191E+00
6010	9.48137066E+00
6015	9.46362160E+00
6020	9.49265032E+00
6025	9.47662405E+00
6030	9.51638452E+00
6035	9.50313892E+00
6040	9.53724064E+00
6045	9.51564865E+00
6050	9.55156014E+00
6055	9.53606288E+00
6060	9.57410256E+00
6065	9.56113087E+00
6070	9.60945600E+00
6075	9.58822154E+00
6080	9.63969418E+00
6085	9.62894590E+00
6090	9.67882642E+00
6095	9.68945233E+00
6100	9.73772672E+00
6105	9.75561313E+00
6110	9.80313580E+00
6115	9.82292921E+00
6120	9.86112668E+00
6125	9.87980517E+00
6130	9.90693654E+00
6135	9.91406944E+00
6140	9.94569577E+00
6145	9.93785409E+00
6150	9.98962494E+00
6155	9.97591243E+00
6160	1.00230297E+01
6165	1.00507242E+01
6170	1.00767632E+01
6175	1.01204857E+01
6180	1.01489105E+01
6185	1.01652973E+01
6190	1.01927092E+01
6195	1.01994152E+01
6200	1.01823050E+01
6205	1.02315822E+01
6210	1.02712806E+01
6215	1.03110493E+01
6220	1.03274185E+01
6225	1.03363536E+01
6230	1.03747815E+01
6235	1.04057016E+01
6240	1.04554431E+01
6245	1.05688606E+01
