lag_sweep	g1
5910	3.41379243E+02
5915	3.42448478E+02
5920	3.41755404E+02
5925	3.42631666E+02
5930	3.42245535E+02
5935	3.42497698E+02
5940	3.42246912E+02
5945	3.43285700E+02
5950	3.42892273E+02
5955	3.43504435E+02
5960	3.43243252E+02
5965	3.43695386E+02
5970	3.44158819E+02
5975	3.44283147E+02
5980	3.44221506E+02
5985	3.45440501E+02
5990	3.45407609E+02
5995	3.45342822E+02
6000	3.45239809E+02
6005	3.45867736E+02
6010	3.45478801E+02
6015	3.46222029E+02
6020	3.45520643E+02
6025	3.45845266E+02
6030	3.45230766E+02
6035	3.45919175E+02
6040	3.45854390E+02
6045	3.46779985E+02
6050	3.46356021E+02
6055	3.46714283E+02
6060	3.46917512E+02
6065	3.48134736E+02
6070	3.47955454E+02
6075	3.48054839E+02
6080	3.48950620E+02
6085	3.48047032E+02
6090	3.47747383E+02
6095	3.48589384E+02
6100	3.49215595E+02
6105	3.50340277E+02
6110	3.50005725E+02
6115	3.50265819E+02
6120	3.51162550E+02
6125	3.50451526E+02
6130	3.50937849E+02
6135	3.50963469E+02
6140	3.49852950E+02
6145	3.49727455E+02
6150	3.50395057E+02
6155	3.51656418E+02
6160	3.52205871E+02
6165	3.53060100E+02
6170	3.55547464E+02
6175	3.55538303E+02
6180	3.57280831E+02
6185	3.57003768E+02
6190	3.58254623E+02
6195	3.57200137E+02
6200	3.58914501E+02
6205	3.58212230E+02
6210	3.56459667E+02
6215	3.53916996E+02
6220	3.54754220E+02
6225	3.52555540E+02
6230	3.55142525E+02
6235	3.59472670E+02
6240	3.60704629E+02
6245	3.64151367E+02
