lag_sweep	g_R
5910	7.81543052E-01
5915	7.83676219E-01
5920	7.80417481E-01
5925	7.82867054E-01
5930	7.79687893E-01
5935	7.82087458E-01
5940	7.79397154E-01
5945	7.81965241E-01
5950	7.79414425E-01
5955	7.80987307E-01
5960	7.79057697E-01
5965	7.80287017E-01
5970	7.78288293E-01
5975	7.80091401E-01
5980	7.78132419E-01
5985	7.78713420E-01
5990	7.76499310E-01
5995	7.77255347E-01
6000	7.75518238E-01
6005	7.76808342E-01
6010	7.75419570E-01
6015	7.76042451E-01
6020	7.74935986E-01
6025	7.74797051E-01
6030	7.73868956E-01
6035	7.74690140E-01
6040	7.73892363E-01
6045	7.76286912E-01
6050	7.76670692E-01
6055	7.77217203E-01
6060	7.76209099E-01
6065	7.76204382E-01
6070	7.75853740E-01
6075	7.76567011E-01
6080	7.76873497E-01
6085	7.78224741E-01
6090	7.77604075E-01
6095	7.77264591E-01
6100	7.77163881E-01
6105	7.77797195E-01
6110	7.77202673E-01
6115	7.77319120E-01
6120	7.77549912E-01
6125	7.78020488E-01
6130	7.77695108E-01
6135	7.78750231E-01
6140	7.78547782E-01
6145	7.79389741E-01
6150	7.79035647E-01
6155	7.80221363E-01
6160	7.79275505E-01
6165	7.80544205E-01
6170	7.78729848E-01
6175	7.80075700E-01
6180	7.79570713E-01
6185	7.81965759E-01
6190	7.82370172E-01
6195	7.84841895E-01
6200	7.86188909E-01
6205	7.88436237E-01
6210	7.90461000E-01
6215	7.92785199E-01
6220	7.94704553E-01
6225	7.94159250E-01
6230	7.92107317E-01
6235	7.87628747E-01
6240	7.85332553E-01
6245	7.84650162E-01
