lag_sweep	g_CM
1845	8.36091643E+01
1850	8.37844253E+01
1855	8.39519335E+01
1860	8.41473090E+01
1865	8.43188590E+01
1870	8.45029493E+01
1875	8.47062579E+01
1880	8.48643517E+01
1885	8.50671394E+01
1890	8.52352588E+01
1895	8.53948396E+01
1900	8.55479972E+01
1905	8.57169593E+01
1910	8.59078131E+01
1915	8.60798874E+01
1920	8.62396543E+01
1925	8.63983947E+01
1930	8.65423609E+01
1935	8.66671319E+01
1940	8.67958318E+01
1945	8.69475543E+01
1950	8.70866563E+01
1955	8.72389633E+01
1960	8.73747122E+01
1965	8.75375401E+01
1970	8.77066087E+01
1975	8.78765043E+01
1980	8.80838995E+01
1985	8.83161081E+01
1990	8.85471687E+01
1995	8.87637859E+01
2000	8.89523403E+01
2005	8.91646330E+01
2010	8.93808056E+01
2015	8.95999107E+01
2020	8.98016041E+01
2025	8.99717883E+01
2030	9.01900278E+01
2035	9.04087713E+01
2040	9.06809810E+01
2045	9.09265335E+01
2050	9.11680604E+01
2055	9.13999578E+01
2060	9.16033377E+01
2065	9.18193488E+01
2070	9.20590251E+01
2075	9.22996862E+01
2080	9.25247683E+01
2085	9.27803842E+01
2090	9.30234889E+01
2095	9.32719546E+01
2100	9.35289813E+01
2105	9.37775798E+01
2110	9.40302725E+01
2115	9.43178072E+01
2120	9.45815257E+01
2125	9.48654190E+01
2130	9.51589501E+01
2135	9.54048343E+01
2140	9.56716704E+01
2145	9.59675810E+01
2150	9.62479246E+01
2155	9.65182714E+01
2160	9.68558064E+01
2165	9.71679329E+01
2170	9.74457433E+01
2175	9.76908672E+01
2180	9.79635861E+01
2185	9.82607654E+01
2190	9.85485809E+01
2195	9.88368762E+01
2200	9.91306948E+01
2205	9.94438108E+01
2210	9.97242859E+01
2215	9.99784625E+01
2220	1.00227671E+02
2225	1.00485020E+02
2230	1.00792201E+02
2235	1.01097582E+02
2240	1.01357207E+02
2245	1.01609352E+02
2250	1.01868221E+02
2255	1.02114733E+02
2260	1.02319872E+02
2265	1.02516729E+02
2270	1.02770088E+02
2275	1.02985073E+02
2280	1.03154107E+02
2285	1.03380967E+02
2290	1.03579741E+02
2295	1.03722468E+02
2300	1.03878845E+02
2305	1.04089394E+02
2310	1.04327640E+02
2315	1.04578173E+02
2320	1.04876486E+02
2325	1.05146038E+02
2330	1.05410206E+02
2335	1.05750159E+02
2340	1.05976758E+02
2345	1.06281402E+02
2350	1.06671290E+02
2355	1.07030613E+02
2360	1.07414295E+02
2365	1.07686513E+02
2370	1.07865451E+02
2375	1.08076638E+02
2380	1.08266137E+02
2385	1.08487490E+02
2390	1.08755495E+02
2395	1.09106314E+02
2400	1.09394244E+02
2405	1.09785716E+02
2410	1.10219588E+02
2415	1.10735543E+02
2420	1.11328439E+02
2425	1.11671872E+02
2430	1.11969817E+02
2435	1.12228514E+02
2440	1.12248651E+02
2445	1.12236932E+02
2450	1.12402233E+02
2455	1.12594945E+02
2460	1.12683252E+02
2465	1.12485373E+02
2470	1.12560204E+02
2475	1.12572333E+02
2480	1.12713028E+02
2485	1.12563722E+02
2490	1.12819045E+02
2495	1.12802625E+02
